stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,location_accuracy,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
us:n00208,"Node (41.611,-83.496)",41.611409,-83.496205,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00209,"Node (41.521,-83.151)",41.520913,-83.151265,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00210,"Node (41.352,-83.113)",41.351651,-83.112652,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00211,"Node (39.978,-75.062)",39.978009,-75.062403,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00212,"Node (39.952,-75.089)",39.95234,-75.08877,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00213,"Node (39.935,-75.111)",39.935406,-75.1112,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00214,"Node (39.916,-75.117)",39.916123,-75.117487,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00215,"Node (39.902,-75.119)",39.902409,-75.118601,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00216,"Node (39.831,-75.152)",39.831208,-75.152399,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00217,"Node (39.956,-75.179)",39.955708,-75.178804,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00218,"Node (39.956,-75.182)",39.956372,-75.181871,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00219,"Node (39.946,-75.192)",39.946412,-75.191568,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00220,"Node (39.944,-75.205)",39.94376,-75.20479,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00221,"Node (39.941,-75.209)",39.940785,-75.208506,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00222,"Node (39.932,-75.221)",39.931607,-75.221498,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00223,"Node (39.730,-75.621)",39.730008,-75.621302,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00224,"Node (39.740,-75.588)",39.740307,-75.5879,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00225,"Node (39.686,-75.746)",39.686306,-75.746203,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00226,Havre de Grace,39.545239,-76.110109,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00227,Perryville,39.572171,-76.079783,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00228,Aberdeen,39.51664,-76.157725,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00229,Steamer,39.29691,-76.550204,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00230,Steamer,39.296707,-76.553499,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00231,Bolton,39.311608,-76.621615,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00232,"Node (39.823,-75.460)",39.822605,-75.460009,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00233,Elk Mills,39.67139,-75.788635,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00234,"Node (40.247,-76.885)",40.24701,-76.885203,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00235,"Node (40.234,-76.912)",40.233906,-76.911906,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00236,"Node (40.047,-77.519)",40.047482,-77.519282,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00237,"Node (39.921,-77.663)",39.920994,-77.663012,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00238,"Node (39.721,-77.755)",39.721283,-77.754802,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00239,Hagerstown,39.650406,-77.722201,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00240,"Node (39.726,-75.574)",39.725857,-75.574404,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00241,"Node (39.721,-75.578)",39.720806,-75.578104,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00242,"Node (39.660,-75.574)",39.659607,-75.573603,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00243,"Node (39.598,-75.691)",39.597542,-75.691477,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00244,"Node (39.951,-76.760)",39.950909,-76.760401,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00245,"Node (39.876,-76.860)",39.876183,-76.860148,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00246,"Node (39.826,-76.896)",39.825516,-76.896433,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00247,"Node (39.721,-76.846)",39.720574,-76.845855,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00248,"Node (41.508,-90.591)",41.508301,-90.591498,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00249,"Node (41.509,-90.559)",41.509006,-90.558699,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00250,Owington,39.481507,-76.822901,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00251,Woodbury,39.306206,-76.659403,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00252,Mt. Clare,39.30251,-76.648104,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00253,Washington Junction,39.22736,-76.692828,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00254,"Node (39.008,-76.779)",39.007782,-76.779452,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00255,Bladensburg,38.914017,-76.92293,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00256,"Node (38.910,-77.002)",38.909706,-77.001803,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00257,"Node (38.914,-76.993)",38.91351,-76.992998,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00258,"Node (38.883,-77.014)",38.883106,-77.013804,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00259,Bladensburg,38.916545,-76.939272,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00260,Baltimore,39.275406,-76.624605,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00261,Mt. Clare,39.271019,-76.635752,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00262,Mt. Clare,39.263844,-76.64564,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00263,Mt. Clare,39.259709,-76.652605,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00264,Washington Junction,39.223309,-76.712702,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00265,Mount Airy,39.364823,-77.122275,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00266,Pattersons Creek,39.56319,-78.719296,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00267,Pattersons Creek,39.563246,-78.719699,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00268,Duffields,39.359749,-77.845668,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00269,Harpers Ferry,39.324162,-77.730295,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00270,Harpers Ferry,39.324185,-77.726275,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00271,Sleepy Creek,39.654326,-78.059712,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00272,Cherry Run,39.649831,-78.053991,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00273,Sir John's Run,39.647536,-78.243448,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00274,Sir John's Run,39.643169,-78.249241,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00275,Paw Paw,39.560446,-78.429958,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00276,Paw Paw,39.545059,-78.434761,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00277,Little Cacapon,39.523045,-78.536158,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00278,Little Cacapon,39.52248,-78.539047,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00279,Cumberland,39.645902,-78.774547,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00280,Cumberland,39.643912,-78.776466,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00281,Point of Rocks,39.27335,-77.53403,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00282,Point of Rocks,39.279973,-77.520669,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00283,Charles Town,39.291577,-77.870028,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00284,Harpers Ferry,39.323052,-77.728995,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00285,Winchester,39.166943,-78.168116,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00286,Winchester,39.201733,-78.154681,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00287,Wadesville,39.24312,-77.999847,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00288,"Node (40.054,-82.406)",40.053826,-82.405895,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00289,"Node (40.056,-82.398)",40.056103,-82.397701,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00290,"Node (40.941,-90.367)",40.940891,-90.366935,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00291,"Node (40.952,-90.355)",40.9524,-90.355185,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00292,"Node (40.890,-90.523)",40.889706,-90.523276,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00293,"Node (40.798,-91.095)",40.797772,-91.094687,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00294,"Node (40.777,-90.017)",40.777481,-90.01718,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00295,"Node (40.678,-89.656)",40.678306,-89.655905,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00296,"Node (40.666,-89.652)",40.665508,-89.652304,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00297,"Node (40.695,-90.013)",40.69548,-90.013396,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00298,"Node (40.660,-89.634)",40.659908,-89.634406,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00299,"Node (40.415,-86.896)",40.415009,-86.895506,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00300,"Node (40.403,-86.905)",40.403206,-86.905004,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00301,"Node (40.686,-89.593)",40.685696,-89.593314,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00302,"Node (40.673,-89.614)",40.673012,-89.613638,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00303,"Node (40.651,-89.645)",40.650535,-89.64511,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00304,"Node (40.098,-85.666)",40.097645,-85.665647,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00305,"Node (40.100,-85.674)",40.100182,-85.674344,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00306,"Node (40.140,-87.615)",40.139908,-87.614851,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00307,"Node (40.136,-87.618)",40.135708,-87.618002,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00308,"Node (39.745,-89.710)",39.745331,-89.71041,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00309,"Node (39.749,-89.663)",39.749439,-89.66284,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00310,"Node (39.737,-90.220)",39.736644,-90.219512,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00311,"Node (39.822,-90.561)",39.821911,-90.561339,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00312,"Node (39.753,-90.544)",39.752571,-90.543585,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00313,"Node (39.765,-86.149)",39.765106,-86.148908,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00314,"Node (39.763,-86.156)",39.763134,-86.155637,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00315,"Node (39.741,-86.153)",39.740707,-86.152906,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00316,"Node (39.662,-86.121)",39.662208,-86.121404,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00317,"Node (39.202,-85.927)",39.201729,-85.926529,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00318,"Node (39.848,-88.945)",39.847507,-88.945105,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00319,"Node (39.856,-88.945)",39.856106,-88.945204,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00320,"Node (39.162,-84.447)",39.161709,-84.447308,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00321,"Node (39.161,-84.443)",39.160507,-84.443204,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00322,"Node (39.816,-89.635)",39.816208,-89.634604,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00323,"Node (39.766,-89.654)",39.766109,-89.653807,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
